,company,count,time
19,mattel,3,17-04-24T18:48:00Z
18,mattel,1,17-04-24T18:49:00Z
18,mattel,1,17-04-24T18:50:00Z
16,mattel,3,17-04-24T18:51:00Z
20,mattel,2,17-04-24T18:53:00Z
17,mattel,4,17-04-24T18:56:00Z
25,mattel,2,17-04-24T18:57:00Z
21,mattel,2,17-04-24T18:59:00Z
21,mattel,1,17-04-24T19:10:00Z
17,mattel,3,17-04-24T19:11:00Z
20,mattel,2,17-04-24T19:12:00Z
18,mattel,2,17-04-24T19:13:00Z
15,mattel,1,17-04-24T19:14:00Z
22,mattel,1,17-04-24T19:17:00Z
20,mattel,2,17-04-24T19:18:00Z
20,mattel,1,17-04-24T19:19:00Z
21,mattel,2,17-04-24T19:20:00Z
18,mattel,1,17-04-24T19:28:00Z
20,mattel,2,17-04-24T19:29:00Z
19,mattel,2,17-04-24T19:31:00Z
17,mattel,2,17-04-24T19:36:00Z
15,mattel,1,17-04-24T19:37:00Z
20,mattel,2,17-04-24T19:38:00Z
20,mattel,1,17-04-24T19:39:00Z
16,mattel,1,17-04-24T19:41:00Z
14,mattel,1,17-04-24T19:42:00Z
15,mattel,2,17-04-24T19:44:00Z
18,mattel,2,17-04-24T19:48:00Z
14,mattel,1,17-04-24T19:51:00Z
23,mattel,2,17-04-24T20:01:00Z
21,mattel,1,17-04-24T20:02:00Z
19,mattel,1,17-04-24T20:03:00Z
20,mattel,4,17-04-24T20:04:00Z
19,mattel,1,17-04-24T20:06:00Z
21,mattel,2,17-04-24T20:08:00Z
22,mattel,4,17-04-24T20:09:00Z
17,mattel,2,17-04-24T20:10:00Z
17,mattel,4,17-04-24T20:11:00Z
18,mattel,5,17-04-24T20:13:00Z
18,mattel,1,17-04-24T20:14:00Z
17,mattel,3,17-04-24T20:16:00Z
21,mattel,1,17-04-24T20:17:00Z
21,mattel,1,17-04-24T20:19:00Z
